TERYT gminy,gmina,powiat,województwo,Liczba osób przypisanych do gminy wg adresu zameldowania na pobyt stały,Liczba osób przypisanych do gminy wg adresu zamieszkania (dopisanych na wniosek)
2613012,KLUCZEWSKO,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,51,2
2613022,KRASOCIN,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,68,
2613032,MOSKORZEW,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,15,1
2613042,RADKÓW,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,14,
2613052,SECEMIN,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,32,
2613064,WŁOSZCZOWA,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,104,2
2613065,WŁOSZCZOWA,WŁOSZCZOWSKI,ŚWIĘTOKRZYSKIE,56,2
2661011,KIELCE,KIELCE,ŚWIĘTOKRZYSKIE,1550,53
2801011,BARTOSZYCE,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,353,1
2801021,GÓROWO IŁAWECKIE,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,44,1
2801032,BARTOSZYCE,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,123,4
2801044,BISZTYNEK,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,16,
2801045,BISZTYNEK,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,25,1
2801052,GÓROWO IŁAWECKIE,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,71,
2801064,SĘPOPOL,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,35,
2801065,SĘPOPOL,BARTOSZYCKI,WARMIŃSKO-MAZURSKIE,46,1
2802011,BRANIEWO,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,201,3
2802022,BRANIEWO,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,42,1
2802034,FROMBORK,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,51,1
2802035,FROMBORK,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,7,1
2802042,LELKOWO,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,23,2
2802054,PIENIĘŻNO,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,57,1
2802055,PIENIĘŻNO,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,32,3
2802062,PŁOSKINIA,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,30,1
2802072,WILCZĘTA,BRANIEWSKI,WARMIŃSKO-MAZURSKIE,19,
2803011,DZIAŁDOWO,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,177,2
2803022,DZIAŁDOWO,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,47,1
2803032,IŁOWO-OSADA,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,38,1
2803044,LIDZBARK,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,133,5
2803045,LIDZBARK,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,53,1
2803052,PŁOŚNICA,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,24,
2803062,RYBNO,DZIAŁDOWSKI,WARMIŃSKO-MAZURSKIE,41,1
2804012,ELBLĄG,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,55,
2804022,GODKOWO,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,29,
2804032,GRONOWO ELBLĄSKIE,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,45,
2804042,MARKUSY,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,23,2
2804052,MILEJEWO,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,32,2
2804064,MŁYNARY,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,18,1
2804065,MŁYNARY,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,18,1
2804074,PASŁĘK,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,116,1
2804075,PASŁĘK,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,34,
2804082,RYCHLIKI,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,18,
2804094,TOLKMICKO,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,41,1
2804095,TOLKMICKO,ELBLĄSKI,WARMIŃSKO-MAZURSKIE,24,3
2805011,EŁK,EŁCKI,WARMIŃSKO-MAZURSKIE,613,12
2805022,EŁK,EŁCKI,WARMIŃSKO-MAZURSKIE,118,4
2805032,KALINOWO,EŁCKI,WARMIŃSKO-MAZURSKIE,48,
2805042,PROSTKI,EŁCKI,WARMIŃSKO-MAZURSKIE,60,2
2805052,STARE JUCHY,EŁCKI,WARMIŃSKO-MAZURSKIE,36,
2806011,GIŻYCKO,GIŻYCKI,WARMIŃSKO-MAZURSKIE,415,2
2806042,GIŻYCKO,GIŻYCKI,WARMIŃSKO-MAZURSKIE,132,8
2806052,KRUKLANKI,GIŻYCKI,WARMIŃSKO-MAZURSKIE,22,1
2806062,MIŁKI,GIŻYCKI,WARMIŃSKO-MAZURSKIE,50,2
2806084,RYN,GIŻYCKI,WARMIŃSKO-MAZURSKIE,35,
2806085,RYN,GIŻYCKI,WARMIŃSKO-MAZURSKIE,21,
2806102,WYDMINY,GIŻYCKI,WARMIŃSKO-MAZURSKIE,64,3
2807011,IŁAWA,IŁAWSKI,WARMIŃSKO-MAZURSKIE,347,2
2807021,LUBAWA,IŁAWSKI,WARMIŃSKO-MAZURSKIE,60,1
2807032,IŁAWA,IŁAWSKI,WARMIŃSKO-MAZURSKIE,111,3
2807044,KISIELICE,IŁAWSKI,WARMIŃSKO-MAZURSKIE,17,
2807045,KISIELICE,IŁAWSKI,WARMIŃSKO-MAZURSKIE,27,3
2807052,LUBAWA,IŁAWSKI,WARMIŃSKO-MAZURSKIE,44,
2807064,SUSZ,IŁAWSKI,WARMIŃSKO-MAZURSKIE,33,
2807065,SUSZ,IŁAWSKI,WARMIŃSKO-MAZURSKIE,36,
2807074,ZALEWO,IŁAWSKI,WARMIŃSKO-MAZURSKIE,8,
2807075,ZALEWO,IŁAWSKI,WARMIŃSKO-MAZURSKIE,37,1
2808011,KĘTRZYN,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,345,
2808022,BARCIANY,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,53,1
2808032,KĘTRZYN,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,63,1
2808044,KORSZE,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,39,1
2808045,KORSZE,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,34,2
2808054,RESZEL,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,55,
2808055,RESZEL,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,25,
2808062,SROKOWO,KĘTRZYŃSKI,WARMIŃSKO-MAZURSKIE,34,2
2809011,LIDZBARK WARMIŃSKI,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,196,3
2809022,KIWITY,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,19,
2809032,LIDZBARK WARMIŃSKI,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,59,
2809042,LUBOMINO,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,27,
2809054,ORNETA,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,76,2
2809055,ORNETA,LIDZBARSKI,WARMIŃSKO-MAZURSKIE,29,3
2810011,MRĄGOWO,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,273,1
2810024,MIKOŁAJKI,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,56,3
2810025,MIKOŁAJKI,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,46,
2810032,MRĄGOWO,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,85,3
2810042,PIECKI,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,84,
2810052,SORKWITY,MRĄGOWSKI,WARMIŃSKO-MAZURSKIE,51,8
2811012,JANOWIEC KOŚCIELNY,NIDZICKI,WARMIŃSKO-MAZURSKIE,20,2
2811022,JANOWO,NIDZICKI,WARMIŃSKO-MAZURSKIE,20,1
2811032,KOZŁOWO,NIDZICKI,WARMIŃSKO-MAZURSKIE,35,1
2811044,NIDZICA,NIDZICKI,WARMIŃSKO-MAZURSKIE,141,1
2811045,NIDZICA,NIDZICKI,WARMIŃSKO-MAZURSKIE,69,
2812011,NOWE MIASTO LUBAWSKIE,NOWOMIEJSKI,WARMIŃSKO-MAZURSKIE,77,4
2812022,BISKUPIEC,NOWOMIEJSKI,WARMIŃSKO-MAZURSKIE,56,1
2812032,GRODZICZNO,NOWOMIEJSKI,WARMIŃSKO-MAZURSKIE,30,1
2812042,KURZĘTNIK,NOWOMIEJSKI,WARMIŃSKO-MAZURSKIE,69,
2812052,NOWE MIASTO LUBAWSKIE,NOWOMIEJSKI,WARMIŃSKO-MAZURSKIE,73,
2813032,KOWALE OLECKIE,OLECKI,WARMIŃSKO-MAZURSKIE,43,1
2813044,OLECKO,OLECKI,WARMIŃSKO-MAZURSKIE,208,3
2813045,OLECKO,OLECKI,WARMIŃSKO-MAZURSKIE,48,3
2813052,ŚWIĘTAJNO,OLECKI,WARMIŃSKO-MAZURSKIE,56,1
2813062,WIELICZKI,OLECKI,WARMIŃSKO-MAZURSKIE,24,1
2814014,BARCZEWO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,78,1
2814015,BARCZEWO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,78,2
2814024,BISKUPIEC,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,93,3
2814025,BISKUPIEC,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,55,
2814034,DOBRE MIASTO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,85,1
2814035,DOBRE MIASTO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,50,
2814042,DYWITY,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,142,6
2814052,GIETRZWAŁD,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,70,3
2814064,JEZIORANY,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,24,1
2814065,JEZIORANY,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,42,1
2814072,JONKOWO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,90,1
2814082,KOLNO,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,22,
2814094,OLSZTYNEK,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,36,1
2814095,OLSZTYNEK,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,54,2
2814102,PURDA,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,56,2
2814112,STAWIGUDA,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,128,7
2814122,ŚWIĄTKI,OLSZTYŃSKI,WARMIŃSKO-MAZURSKIE,27,1
2815011,OSTRÓDA,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,305,8
2815022,DĄBRÓWNO,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,43,2
2815032,GRUNWALD,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,26,3
2815042,ŁUKTA,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,37,6
2815052,MAŁDYTY,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,48,1
2815064,MIŁAKOWO,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,30,1
2815065,MIŁAKOWO,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,18,
2815074,MIŁOMŁYN,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,17,1
2815075,MIŁOMŁYN,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,20,2
2815084,MORĄG,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,130,3
2815085,MORĄG,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,82,2
2815092,OSTRÓDA,OSTRÓDZKI,WARMIŃSKO-MAZURSKIE,105,4
2816014,BIAŁA PISKA,PISKI,WARMIŃSKO-MAZURSKIE,39,
2816015,BIAŁA PISKA,PISKI,WARMIŃSKO-MAZURSKIE,72,
2816024,ORZYSZ,PISKI,WARMIŃSKO-MAZURSKIE,105,
2816025,ORZYSZ,PISKI,WARMIŃSKO-MAZURSKIE,31,2
2816034,PISZ,PISKI,WARMIŃSKO-MAZURSKIE,206,1
2816035,PISZ,PISKI,WARMIŃSKO-MAZURSKIE,77,2
2816044,RUCIANE-NIDA,PISKI,WARMIŃSKO-MAZURSKIE,86,
2816045,RUCIANE-NIDA,PISKI,WARMIŃSKO-MAZURSKIE,46,2
2817011,SZCZYTNO,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,265,6
2817022,DŹWIERZUTY,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,42,6
2817032,JEDWABNO,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,35,1
2817044,PASYM,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,42,
2817045,PASYM,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,21,
2817052,ROZOGI,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,45,
2817062,SZCZYTNO,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,153,
2817072,ŚWIĘTAJNO,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,55,1
2817084,WIELBARK,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,21,
2817085,WIELBARK,SZCZYCIEŃSKI,WARMIŃSKO-MAZURSKIE,12,1
2818012,BANIE MAZURSKIE,GOŁDAPSKI,WARMIŃSKO-MAZURSKIE,33,
2818022,DUBENINKI,GOŁDAPSKI,WARMIŃSKO-MAZURSKIE,48,
2818034,GOŁDAP,GOŁDAPSKI,WARMIŃSKO-MAZURSKIE,195,2
2818035,GOŁDAP,GOŁDAPSKI,WARMIŃSKO-MAZURSKIE,60,1
2819012,BUDRY,WĘGORZEWSKI,WARMIŃSKO-MAZURSKIE,32,1
2819022,POZEZDRZE,WĘGORZEWSKI,WARMIŃSKO-MAZURSKIE,33,1
2819034,WĘGORZEWO,WĘGORZEWSKI,WARMIŃSKO-MAZURSKIE,154,5
2819035,WĘGORZEWO,WĘGORZEWSKI,WARMIŃSKO-MAZURSKIE,56,
2861011,ELBLĄG,ELBLĄG,WARMIŃSKO-MAZURSKIE,1045,18
2862011,OLSZTYN,OLSZTYN,WARMIŃSKO-MAZURSKIE,1830,60
3001011,CHODZIEŻ,CHODZIESKI,WIELKOPOLSKIE,152,9
3001024,BUDZYŃ,CHODZIESKI,WIELKOPOLSKIE,45,2
3001025,BUDZYŃ,CHODZIESKI,WIELKOPOLSKIE,19,1
3001032,CHODZIEŻ,CHODZIESKI,WIELKOPOLSKIE,39,
3001044,MARGONIN,CHODZIESKI,WIELKOPOLSKIE,20,2
3001045,MARGONIN,CHODZIESKI,WIELKOPOLSKIE,14,
3001054,SZAMOCIN,CHODZIESKI,WIELKOPOLSKIE,24,2
3001055,SZAMOCIN,CHODZIESKI,WIELKOPOLSKIE,19,2
3002011,CZARNKÓW,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,112,6
3002022,CZARNKÓW,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,68,5
3002032,DRAWSKO,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,49,1
3002044,KRZYŻ WIELKOPOLSKI,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,64,2
3002045,KRZYŻ WIELKOPOLSKI,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,17,
3002052,LUBASZ,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,71,1
3002062,POŁAJEWO,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,29,
3002074,TRZCIANKA,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,176,3
3002075,TRZCIANKA,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,49,
3002084,WIELEŃ,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,40,1
3002085,WIELEŃ,CZARNKOWSKO-TRZCIANECKI,WIELKOPOLSKIE,28,
3003011,GNIEZNO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,492,13
3003024,CZERNIEJEWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,14,
3003025,CZERNIEJEWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,26,
3003032,GNIEZNO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,88,3
3003042,KISZKOWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,32,2
3003054,KŁECKO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,21,1
3003055,KŁECKO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,18,
3003062,ŁUBOWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,41,1
3003072,MIELESZYN,GNIEŹNIEŃSKI,WIELKOPOLSKIE,28,
3003082,NIECHANOWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,25,1
3003094,TRZEMESZNO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,48,
3003095,TRZEMESZNO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,38,
3003104,WITKOWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,73,1
3003105,WITKOWO,GNIEŹNIEŃSKI,WIELKOPOLSKIE,23,1
3004014,BOREK WIELKOPOLSKI,GOSTYŃSKI,WIELKOPOLSKIE,56,1
3004015,BOREK WIELKOPOLSKI,GOSTYŃSKI,WIELKOPOLSKIE,33,5
3004024,GOSTYŃ,GOSTYŃSKI,WIELKOPOLSKIE,152,1
3004025,GOSTYŃ,GOSTYŃSKI,WIELKOPOLSKIE,31,1
3004034,KROBIA,GOSTYŃSKI,WIELKOPOLSKIE,36,1
3004035,KROBIA,GOSTYŃSKI,WIELKOPOLSKIE,31,1
3004042,PĘPOWO,GOSTYŃSKI,WIELKOPOLSKIE,31,3
3004052,PIASKI,GOSTYŃSKI,WIELKOPOLSKIE,50,3
3004064,POGORZELA,GOSTYŃSKI,WIELKOPOLSKIE,15,
3004065,POGORZELA,GOSTYŃSKI,WIELKOPOLSKIE,42,
3004074,PONIEC,GOSTYŃSKI,WIELKOPOLSKIE,19,
3004075,PONIEC,GOSTYŃSKI,WIELKOPOLSKIE,17,1
3005012,GRANOWO,GRODZISKI,WIELKOPOLSKIE,32,3
3005024,GRODZISK WIELKOPOLSKI,GRODZISKI,WIELKOPOLSKIE,85,2
3005025,GRODZISK WIELKOPOLSKI,GRODZISKI,WIELKOPOLSKIE,22,1
3005032,KAMIENIEC,GRODZISKI,WIELKOPOLSKIE,29,1
3005044,RAKONIEWICE,GRODZISKI,WIELKOPOLSKIE,38,
3005045,RAKONIEWICE,GRODZISKI,WIELKOPOLSKIE,45,1
3005054,WIELICHOWO,GRODZISKI,WIELKOPOLSKIE,10,1
3005055,WIELICHOWO,GRODZISKI,WIELKOPOLSKIE,40,
3006014,JARACZEWO,JAROCIŃSKI,WIELKOPOLSKIE,17,1
3006015,JARACZEWO,JAROCIŃSKI,WIELKOPOLSKIE,21,1
3006024,JAROCIN,JAROCIŃSKI,WIELKOPOLSKIE,242,4
3006025,JAROCIN,JAROCIŃSKI,WIELKOPOLSKIE,85,2
3006032,KOTLIN,JAROCIŃSKI,WIELKOPOLSKIE,38,
3006044,ŻERKÓW,JAROCIŃSKI,WIELKOPOLSKIE,23,1
3006045,ŻERKÓW,JAROCIŃSKI,WIELKOPOLSKIE,40,2
3007012,BLIZANÓW,KALISKI,WIELKOPOLSKIE,69,2
3007022,BRZEZINY,KALISKI,WIELKOPOLSKIE,28,
3007032,CEKÓW-KOLONIA,KALISKI,WIELKOPOLSKIE,31,1
3007042,GODZIESZE WIELKIE,KALISKI,WIELKOPOLSKIE,48,
3007054,KOŹMINEK,KALISKI,WIELKOPOLSKIE,34,
3007055,KOŹMINEK,KALISKI,WIELKOPOLSKIE,36,
3007062,LISKÓW,KALISKI,WIELKOPOLSKIE,38,4
3007072,MYCIELIN,KALISKI,WIELKOPOLSKIE,27,1
3007084,OPATÓWEK,KALISKI,WIELKOPOLSKIE,40,2
3007085,OPATÓWEK,KALISKI,WIELKOPOLSKIE,57,
3007094,STAWISZYN,KALISKI,WIELKOPOLSKIE,19,
3007095,STAWISZYN,KALISKI,WIELKOPOLSKIE,36,1
3007102,SZCZYTNIKI,KALISKI,WIELKOPOLSKIE,39,1
3007112,ŻELAZKÓW,KALISKI,WIELKOPOLSKIE,52,3
3008012,BARANÓW,KĘPIŃSKI,WIELKOPOLSKIE,46,1
3008022,BRALIN,KĘPIŃSKI,WIELKOPOLSKIE,45,
3008034,KĘPNO,KĘPIŃSKI,WIELKOPOLSKIE,137,2
3008035,KĘPNO,KĘPIŃSKI,WIELKOPOLSKIE,67,
3008042,ŁĘKA OPATOWSKA,KĘPIŃSKI,WIELKOPOLSKIE,47,2
3008052,PERZÓW,KĘPIŃSKI,WIELKOPOLSKIE,22,
3008062,RYCHTAL,KĘPIŃSKI,WIELKOPOLSKIE,28,
3008072,TRZCINICA,KĘPIŃSKI,WIELKOPOLSKIE,22,1
3009011,KOŁO,KOLSKI,WIELKOPOLSKIE,213,4
3009022,BABIAK,KOLSKI,WIELKOPOLSKIE,51,2
3009032,CHODÓW,KOLSKI,WIELKOPOLSKIE,13,
3009044,DĄBIE,KOLSKI,WIELKOPOLSKIE,13,2
3009045,DĄBIE,KOLSKI,WIELKOPOLSKIE,19,
3009052,GRZEGORZEW,KOLSKI,WIELKOPOLSKIE,28,1
3009064,KŁODAWA,KOLSKI,WIELKOPOLSKIE,51,2
3009065,KŁODAWA,KOLSKI,WIELKOPOLSKIE,38,1
3009072,KOŁO,KOLSKI,WIELKOPOLSKIE,46,
3009082,KOŚCIELEC,KOLSKI,WIELKOPOLSKIE,50,
3009092,OLSZÓWKA,KOLSKI,WIELKOPOLSKIE,21,
3009102,OSIEK MAŁY,KOLSKI,WIELKOPOLSKIE,32,
3009114,PRZEDECZ,KOLSKI,WIELKOPOLSKIE,23,1
3009115,PRZEDECZ,KOLSKI,WIELKOPOLSKIE,13,
3010014,GOLINA,KONIŃSKI,WIELKOPOLSKIE,28,1
3010015,GOLINA,KONIŃSKI,WIELKOPOLSKIE,63,
3010022,GRODZIEC,KONIŃSKI,WIELKOPOLSKIE,17,
3010032,KAZIMIERZ BISKUPI,KONIŃSKI,WIELKOPOLSKIE,95,6
3010044,KLECZEW,KONIŃSKI,WIELKOPOLSKIE,34,
3010045,KLECZEW,KONIŃSKI,WIELKOPOLSKIE,38,2
3010052,KRAMSK,KONIŃSKI,WIELKOPOLSKIE,63,1
3010062,KRZYMÓW,KONIŃSKI,WIELKOPOLSKIE,52,
3010074,RYCHWAŁ,KONIŃSKI,WIELKOPOLSKIE,18,1
3010075,RYCHWAŁ,KONIŃSKI,WIELKOPOLSKIE,21,1
3010082,RZGÓW,KONIŃSKI,WIELKOPOLSKIE,33,
3010092,SKULSK,KONIŃSKI,WIELKOPOLSKIE,33,2
3010104,SOMPOLNO,KONIŃSKI,WIELKOPOLSKIE,27,
3010105,SOMPOLNO,KONIŃSKI,WIELKOPOLSKIE,21,
3010112,STARE MIASTO,KONIŃSKI,WIELKOPOLSKIE,90,2
3010124,ŚLESIN,KONIŃSKI,WIELKOPOLSKIE,28,
3010125,ŚLESIN,KONIŃSKI,WIELKOPOLSKIE,65,4
3010132,WIERZBINEK,KONIŃSKI,WIELKOPOLSKIE,26,1
3010142,WILCZYN,KONIŃSKI,WIELKOPOLSKIE,38,
3011011,KOŚCIAN,KOŚCIAŃSKI,WIELKOPOLSKIE,160,3
3011024,CZEMPIŃ,KOŚCIAŃSKI,WIELKOPOLSKIE,55,1
3011025,CZEMPIŃ,KOŚCIAŃSKI,WIELKOPOLSKIE,36,
3011032,KOŚCIAN,KOŚCIAŃSKI,WIELKOPOLSKIE,86,
3011044,KRZYWIŃ,KOŚCIAŃSKI,WIELKOPOLSKIE,23,
3011045,KRZYWIŃ,KOŚCIAŃSKI,WIELKOPOLSKIE,43,2
3011054,ŚMIGIEL,KOŚCIAŃSKI,WIELKOPOLSKIE,38,
3011055,ŚMIGIEL,KOŚCIAŃSKI,WIELKOPOLSKIE,70,
3012011,SULMIERZYCE,KROTOSZYŃSKI,WIELKOPOLSKIE,24,
3012024,KOBYLIN,KROTOSZYŃSKI,WIELKOPOLSKIE,22,1
3012025,KOBYLIN,KROTOSZYŃSKI,WIELKOPOLSKIE,28,
3012034,KOŹMIN WIELKOPOLSKI,KROTOSZYŃSKI,WIELKOPOLSKIE,84,
3012035,KOŹMIN WIELKOPOLSKI,KROTOSZYŃSKI,WIELKOPOLSKIE,42,
3012044,KROTOSZYN,KROTOSZYŃSKI,WIELKOPOLSKIE,208,
3012045,KROTOSZYN,KROTOSZYŃSKI,WIELKOPOLSKIE,57,
3012052,ROZDRAŻEW,KROTOSZYŃSKI,WIELKOPOLSKIE,17,
3012064,ZDUNY,KROTOSZYŃSKI,WIELKOPOLSKIE,32,1
3012065,ZDUNY,KROTOSZYŃSKI,WIELKOPOLSKIE,20,
3013012,KRZEMIENIEWO,LESZCZYŃSKI,WIELKOPOLSKIE,43,
3013022,LIPNO,LESZCZYŃSKI,WIELKOPOLSKIE,53,5
3013034,OSIECZNA,LESZCZYŃSKI,WIELKOPOLSKIE,22,1
3013035,OSIECZNA,LESZCZYŃSKI,WIELKOPOLSKIE,26,1
3013044,RYDZYNA,LESZCZYŃSKI,WIELKOPOLSKIE,27,2
3013045,RYDZYNA,LESZCZYŃSKI,WIELKOPOLSKIE,46,1
3013052,ŚWIĘCIECHOWA,LESZCZYŃSKI,WIELKOPOLSKIE,59,
3013062,WIJEWO,LESZCZYŃSKI,WIELKOPOLSKIE,22,
3013072,WŁOSZAKOWICE,LESZCZYŃSKI,WIELKOPOLSKIE,68,
3014012,CHRZYPSKO WIELKIE,MIĘDZYCHODZKI,WIELKOPOLSKIE,19,2
3014022,KWILCZ,MIĘDZYCHODZKI,WIELKOPOLSKIE,25,3
3014034,MIĘDZYCHÓD,MIĘDZYCHODZKI,WIELKOPOLSKIE,85,4
3014035,MIĘDZYCHÓD,MIĘDZYCHODZKI,WIELKOPOLSKIE,57,5
3014044,SIERAKÓW,MIĘDZYCHODZKI,WIELKOPOLSKIE,59,
3014045,SIERAKÓW,MIĘDZYCHODZKI,WIELKOPOLSKIE,22,2
3015012,KUŚLIN,NOWOTOMYSKI,WIELKOPOLSKIE,41,
3015024,LWÓWEK,NOWOTOMYSKI,WIELKOPOLSKIE,21,1
3015025,LWÓWEK,NOWOTOMYSKI,WIELKOPOLSKIE,25,1
3015032,MIEDZICHOWO,NOWOTOMYSKI,WIELKOPOLSKIE,26,
3015044,NOWY TOMYŚL,NOWOTOMYSKI,WIELKOPOLSKIE,159,
3015045,NOWY TOMYŚL,NOWOTOMYSKI,WIELKOPOLSKIE,68,5
3015054,OPALENICA,NOWOTOMYSKI,WIELKOPOLSKIE,64,1
3015055,OPALENICA,NOWOTOMYSKI,WIELKOPOLSKIE,38,
3015064,ZBĄSZYŃ,NOWOTOMYSKI,WIELKOPOLSKIE,46,
3015065,ZBĄSZYŃ,NOWOTOMYSKI,WIELKOPOLSKIE,46,
3016014,OBORNIKI,OBORNICKI,WIELKOPOLSKIE,201,10
3016015,OBORNIKI,OBORNICKI,WIELKOPOLSKIE,157,9
3016024,ROGOŹNO,OBORNICKI,WIELKOPOLSKIE,98,
3016025,ROGOŹNO,OBORNICKI,WIELKOPOLSKIE,59,4
