teryt;community_name;county_name;voivodship_name;number_of_commissions;eligible_voters;cards_given_out;valid_cards;valid_votes;Komitet Wyborczy Platforma Obywatelska RP;Komitet Wyborczy Prawica;Komitet Wyborczy Polskie Stronnictwo Ludowe;Komitet Wyborczy Prawo i Sprawiedliwość;Komitet Wyborczy Ruch Palikota;Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke;Komitet Wyborczy Sojusz Lewicy Demokratycznej;Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera;Komitet Wyborczy Polska Jest Najważniejsza;Komitet Wyborczy Polska Partia Pracy - Sierpień 80;Komitet Wyborczy Wyborców Mniejszość Niemiecka
3009052;Grzegorzew, gm.;kolski, pow.;wielkopolskie;4;4497;1789;1789;1661;263;8;440;571;183;34;134;0;19;9;0
3009063;Kłodawa, gm.;kolski, pow.;wielkopolskie;12;10842;4339;4336;4036;1000;16;814;1286;404;41;379;0;82;14;0
3009011;Koło, m.;kolski, pow.;wielkopolskie;15;18827;9328;9288;8880;2856;14;1303;2550;1021;188;774;0;146;28;0
3009072;Koło, gm.;kolski, pow.;wielkopolskie;4;5862;2489;2489;2295;441;2;651;721;221;31;191;0;29;8;0
3009082;Kościelec, gm.;kolski, pow.;wielkopolskie;3;5285;1977;1975;1817;388;5;488;579;176;35;116;0;26;4;0
3009092;Olszówka, gm.;kolski, pow.;wielkopolskie;3;3786;1335;1333;1176;100;4;468;391;97;15;75;0;17;9;0
3009102;Osiek Mały, gm.;kolski, pow.;wielkopolskie;3;4590;1750;1750;1636;196;2;459;622;178;30;99;0;31;19;0
3009113;Przedecz, gm.;kolski, pow.;wielkopolskie;3;3531;1285;1285;1152;178;1;362;347;94;15;130;0;14;11;0
3010013;Golina, gm.;koniński, pow.;wielkopolskie;7;9379;3903;3898;3592;868;15;506;1116;500;93;368;0;102;24;0
3010022;Grodziec, gm.;koniński, pow.;wielkopolskie;4;4103;1419;1419;1287;253;5;260;386;161;15;170;0;29;8;0
3010032;Kazimierz Biskupi, gm.;koniński, pow.;wielkopolskie;6;8769;3850;3849;3582;1025;19;260;1265;386;64;454;0;88;21;0
3010043;Kleczew, gm.;koniński, pow.;wielkopolskie;5;7853;3333;3331;2956;599;10;550;1019;213;30;355;0;164;16;0
3010052;Kramsk, gm.;koniński, pow.;wielkopolskie;8;8256;3369;3368;3126;605;5;772;1076;255;57;261;0;69;26;0
3010062;Krzymów, gm.;koniński, pow.;wielkopolskie;5;5751;2424;2424;2234;556;2;186;863;190;192;184;0;50;11;0
3010073;Rychwał, gm.;koniński, pow.;wielkopolskie;7;6543;2647;2647;2419;417;6;529;794;285;25;314;0;31;18;0
3010082;Rzgów, gm.;koniński, pow.;wielkopolskie;4;5471;2176;2175;2011;450;3;331;652;224;46;266;0;29;10;0
3010092;Skulsk, gm.;koniński, pow.;wielkopolskie;9;4902;1512;1512;1386;296;1;137;470;236;45;161;0;32;8;0
3010103;Sompolno, gm.;koniński, pow.;wielkopolskie;7;8336;3148;3148;2880;501;9;423;1217;313;28;299;0;72;18;0
3010112;Stare Miasto, gm.;koniński, pow.;wielkopolskie;7;8575;4065;4065;3723;1139;10;410;1113;386;81;467;0;105;12;0
3010123;Ślesin, gm.;koniński, pow.;wielkopolskie;10;11087;4427;4427;4078;1161;8;581;1354;430;91;365;0;76;12;0
3010132;Wierzbinek, gm.;koniński, pow.;wielkopolskie;7;5875;1961;1961;1738;232;4;389;760;117;21;179;0;25;11;0
3010142;Wilczyn, gm.;koniński, pow.;wielkopolskie;4;4968;1848;1845;1666;313;6;299;574;171;33;197;0;62;11;0
3023022;Lądek, gm.;słupecki, pow.;wielkopolskie;3;4637;1832;1832;1719;338;9;483;451;182;22;199;0;29;6;0
3023032;Orchowo, gm.;słupecki, pow.;wielkopolskie;4;3136;1261;1261;1133;288;2;262;280;147;10;132;0;8;4;0
3023042;Ostrowite, gm.;słupecki, pow.;wielkopolskie;4;4109;1549;1547;1408;336;3;376;395;98;48;132;0;15;5;0
3023052;Powidz, gm.;słupecki, pow.;wielkopolskie;2;1792;880;880;821;207;2;119;253;108;9;104;0;19;0;0
3023011;Słupca, m.;słupecki, pow.;wielkopolskie;8;11611;6123;6122;5855;1658;9;1475;1310;634;88;559;0;97;25;0
3023062;Słupca, gm.;słupecki, pow.;wielkopolskie;6;7297;2818;2816;2622;435;6;686;748;282;25;394;0;35;11;0
3023072;Strzałkowo, gm.;słupecki, pow.;wielkopolskie;6;7820;3469;3466;3177;796;64;727;759;383;49;318;0;63;18;0
3023083;Zagórów, gm.;słupecki, pow.;wielkopolskie;5;7170;2558;2558;2322;378;2;879;495;239;23;273;0;23;10;0
3025012;Dominowo, gm.;średzki, pow.;wielkopolskie;3;2274;934;934;844;212;14;225;168;104;17;84;0;15;5;0
3025022;Krzykosy, gm.;średzki, pow.;wielkopolskie;4;5209;2087;2087;1911;513;8;503;458;190;22;175;0;32;10;0
3025032;Nowe Miasto nad Wartą, gm.;średzki, pow.;wielkopolskie;5;7121;2771;2769;2547;887;20;396;588;324;52;221;0;47;12;0
3025043;Środa Wielkopolska, gm.;średzki, pow.;wielkopolskie;18;24739;12408;12401;11527;4281;239;810;2424;1654;509;1307;0;242;61;0
3025052;Zaniemyśl, gm.;średzki, pow.;wielkopolskie;4;5140;2472;2471;2281;938;29;346;350;304;61;192;0;48;13;0
3026012;Brodnica, gm.;śremski, pow.;wielkopolskie;4;3840;1510;1510;1403;561;7;180;214;173;56;177;0;21;14;0
3026023;Dolsk, gm.;śremski, pow.;wielkopolskie;5;4579;1720;1720;1569;431;5;346;373;174;21;177;0;33;9;0
3026033;Książ Wielkopolski, gm.;śremski, pow.;wielkopolskie;4;6613;2515;2514;2265;606;4;478;589;264;25;251;0;32;16;0
3026043;Śrem, gm.;śremski, pow.;wielkopolskie;27;32190;16078;16020;15053;6196;39;1486;3309;1894;286;1489;0;278;76;0
3027022;Brudzew, gm.;turecki, pow.;wielkopolskie;6;4787;1864;1859;1726;320;3;322;745;120;16;164;0;27;9;0
3027033;Dobra, gm.;turecki, pow.;wielkopolskie;6;5062;1969;1969;1794;323;1;468;576;150;33;206;0;24;13;0
3027042;Kawęczyn, gm.;turecki, pow.;wielkopolskie;4;4212;1640;1639;1535;224;5;333;669;122;16;138;0;19;9;0
3027052;Malanów, gm.;turecki, pow.;wielkopolskie;4;5008;1743;1743;1605;416;4;325;478;154;21;177;0;18;12;0
3027062;Przykona, gm.;turecki, pow.;wielkopolskie;3;3395;1394;1394;1303;200;3;262;524;116;20;150;0;19;9;0
3027073;Tuliszków, gm.;turecki, pow.;wielkopolskie;6;8307;3310;3309;3036;670;5;606;1088;309;57;238;0;38;25;0
3027011;Turek, m.;turecki, pow.;wielkopolskie;14;23808;12043;11996;11453;3646;12;640;3353;1178;187;2170;0;211;56;0
3027082;Turek, gm.;turecki, pow.;wielkopolskie;7;6490;2577;2576;2426;577;3;427;851;227;40;241;0;43;17;0
3027092;Władysławów, gm.;turecki, pow.;wielkopolskie;7;6312;2877;2877;2621;440;4;274;1330;167;54;291;0;48;13;0
3030012;Kołaczkowo, gm.;wrzesiński, pow.;wielkopolskie;5;4754;1996;1956;1851;426;9;358;480;167;17;360;0;25;9;0
3030023;Miłosław, gm.;wrzesiński, pow.;wielkopolskie;7;8324;3542;3540;3307;1193;14;449;737;389;45;412;0;57;11;0
3030033;Nekla, gm.;wrzesiński, pow.;wielkopolskie;4;5552;2514;2514;2354;854;7;292;560;272;75;244;0;40;10;0
3030043;Pyzdry, gm.;wrzesiński, pow.;wielkopolskie;6;5763;2285;2284;2078;591;4;391;568;216;29;217;0;46;16;0
3030053;Września, gm.;wrzesiński, pow.;wielkopolskie;27;35617;17414;17363;16594;7049;66;1000;3863;1961;370;1929;0;292;64;0
3062011;Konin;Konin;wielkopolskie;48;63744;34197;34027;32696;12338;84;1248;8617;4151;751;4647;0;707;153;0
3001022;Budzyń, gm.;chodzieski, pow.;wielkopolskie;5;6536;2723;2723;2498;1101;0;389;364;295;0;247;0;77;25;0
3001011;Chodzież, m.;chodzieski, pow.;wielkopolskie;11;15900;8485;8481;7995;4136;0;434;1234;944;0;1031;0;181;35;0
3001032;Chodzież, gm.;chodzieski, pow.;wielkopolskie;8;4459;2050;2028;1908;881;0;212;300;243;0;176;0;76;20;0
3001043;Margonin, gm.;chodzieski, pow.;wielkopolskie;5;4886;2437;2437;2284;707;0;835;322;234;0;138;0;37;11;0
3001053;Szamocin, gm.;chodzieski, pow.;wielkopolskie;5;5756;2547;2532;2383;1008;0;310;454;307;0;210;0;73;21;0
3002011;Czarnków, m.;czarnkowsko-trzcianecki, pow.;wielkopolskie;6;9250;4980;4976;4685;2720;0;131;798;447;0;485;0;78;26;0
3002022;Czarnków, gm.;czarnkowsko-trzcianecki, pow.;wielkopolskie;11;8552;3519;3519;3279;1450;0;508;562;338;0;307;0;69;45;0
3002032;Drawsko, gm.;czarnkowsko-trzcianecki, pow.;wielkopolskie;5;4765;1855;1855;1705;649;0;124;398;165;0;298;0;48;23;0
